Item Name,Category,Version,Version_clean,return_probability,risk_category,Final_Revenue_Abs,is_return,Date
CLH,Product D,32 / B / FtO,32,0.9999879879907527,High,74.25,1,2018-11-06
WHX,Product D,32 / A / FtO,32,0.9999879395274991,High,74.16,1,2018-12-13
WHX,Product D,32 / A / FtO,32,0.9999879395274991,High,74.16,1,2019-04-16
WHX,Product D,32 / A / 31,32,0.9999879395274991,High,74.16,1,2019-02-03
NMA,Product D,32 / B / FtO,32,0.9999879395274991,High,74.16,1,2019-04-27
WHX,Product D,32 / A / FtO,32,0.9999879395274991,High,74.16,1,2018-11-13
NMA,Product D,32 / B / FtO,32,0.9999879395274991,High,74.16,1,2019-04-24
WHX,Product D,32 / B / 34,32,0.9999879395274991,High,74.16,1,2019-03-19
WHX,Product D,32 / A / FtO,32,0.9999879395274991,High,74.16,1,2018-11-04
WHX,Product D,32 / A / FtO,32,0.9999879395274991,High,74.16,1,2019-04-24
WHX,Product D,32 / A / FtO,32,0.9999879395274991,High,74.16,1,2019-01-04
INU,Product D,32 / C / FtO,32,0.9999879395274991,High,74.16,1,2019-02-26
WHX,Product D,32 / B / 31,32,0.9999879395274991,High,74.16,1,2018-11-26
WHX,Product D,32 / A / FtO,32,0.9999879395274991,High,74.16,1,2018-12-05
WHX,Product D,32 / A / FtO,32,0.9999879395274991,High,74.16,1,2018-11-20
WHX,Product D,32 / B / FtO,32,0.9999879395274991,High,74.16,1,2018-12-20
WHX,Product D,32 / B / 29,32,0.9999879395274991,High,74.16,1,2018-11-30
WHX,Product D,32 / A / 34,32,0.9999879395274991,High,74.16,1,2019-04-12
WHX,Product D,32 / A / FtO,32,0.9999879142530238,High,74.17,1,2019-04-25
WHX,Product D,32 / B / FtO,32,0.9999879142530238,High,74.17,1,2019-03-20
WHX,Product D,32 / A / 30,32,0.9999879142530238,High,74.17,1,2019-02-04
TSH,Product D,32 / A / 28,32,0.9999879142530238,High,74.17,1,2018-11-15
WHX,Product D,32 / B / FtO,32,0.9999879142530238,High,74.17,1,2019-02-19
WHX,Product D,32 / A / FtO,32,0.9999879142530238,High,74.17,1,2019-04-30
XEB,Product D,32 / A / FtO,32,0.9999879142530238,High,74.17,1,2018-12-24
WHX,Product D,32 / B / FtO,32,0.9999879142530238,High,74.17,1,2018-12-12
NMA,Product D,32 / B / 30,32,0.9999879142530238,High,74.17,1,2019-03-27
XEB,Product D,32 / A / 33,32,0.9999879142530238,High,74.17,1,2019-01-03
WHX,Product D,32 / C / FtO,32,0.9999879142530238,High,74.17,1,2018-12-19
NMA,Product D,32 / A / FtO,32,0.9999879142530238,High,74.17,1,2019-04-11
WHX,Product D,32 / B / FtO,32,0.9999879142530238,High,74.17,1,2019-01-16
WHX,Product D,32 / B / FtO,32,0.9999879142530238,High,74.17,1,2018-11-08
WHX,Product D,32 / A / 31,32,0.9999879142530238,High,74.17,1,2018-12-06
OTH,Product D,32 / A / FtO,32,0.9999879142530238,High,74.17,1,2019-04-24
NMA,Product D,32 / B / FtO,32,0.9999879142530238,High,74.17,1,2019-04-05
WHX,Product D,32 / C / FtO,32,0.9999879142530238,High,74.17,1,2019-01-21
TSH,Product D,32 / A / FtO,32,0.9999879142530238,High,74.17,1,2018-11-05
WHX,Product D,32 / A / FtO,32,0.9999879142530238,High,74.17,1,2019-02-19
NWB,Product D,32 / A / FtO,32,0.9999879142530238,High,74.17,1,2018-11-05
WHX,Product D,32 / A / FtO,32,0.9999879142530238,High,74.17,1,2019-02-15
WHX,Product D,32 / B / FtO,32,0.9999879142530238,High,74.17,1,2019-02-28
WHX,Product D,32 / B / FtO,32,0.9999879142530238,High,74.17,1,2019-01-18
XEB,Product D,32 / B / FtO,32,0.9999879142530238,High,74.17,1,2018-11-26
WHX,Product D,32 / B / 30,32,0.9999879142530238,High,74.17,1,2019-01-04
WHX,Product D,32 / A / FtO,32,0.9999879142530238,High,74.17,1,2018-11-23
WHX,Product D,32 / B / FtO,32,0.9999879142530238,High,74.17,1,2018-11-02
WHX,Product D,32 / B / FtO,32,0.9999879142530238,High,74.17,1,2019-01-10
WHX,Product D,32 / B / FtO,32,0.9999879142530238,High,74.17,1,2019-01-24
NWB,Product D,32 / B / FtO,32,0.9999879142530238,High,74.17,1,2019-01-04
XEB,Product D,32 / C / FtO,32,0.9999879142530238,High,74.17,1,2018-12-05
WHX,Product D,32 / A / 29,32,0.9999879142530238,High,74.17,1,2019-02-06
NMA,Product D,32 / A / FtO,32,0.9999879142530238,High,74.17,1,2019-04-12
INU,Product D,32 / B / 32,32,0.9999879142530238,High,74.17,1,2019-02-26
WHX,Product D,32 / B / FtO,32,0.9999879142530238,High,74.17,1,2019-04-12
XEB,Product D,32 / A / FtO,32,0.9999879142530238,High,74.17,1,2018-12-18
XEB,Product D,32 / B / FtO,32,0.9999879142530238,High,74.17,1,2018-12-14
WHX,Product D,32 / B / FtO,32,0.9999879142530238,High,74.17,1,2019-04-24
NMA,Product D,32 / B / FtO,32,0.9999879142530238,High,74.17,1,2019-03-11
INU,Product D,32 / A / FtO,32,0.9999879142530238,High,74.17,1,2019-03-20
XEB,Product D,32 / A / FtO,32,0.9999879142530238,High,74.17,1,2019-01-04
XEB,Product D,32 / B / FtO,32,0.9999879142530238,High,74.17,1,2018-11-30
WHX,Product D,32 / A / FtO,32,0.9999879142530238,High,74.17,1,2018-12-12
NWB,Product D,32 / A / FtO,32,0.9999879142530238,High,74.17,1,2018-12-09
XEB,Product D,32 / B / FtO,32,0.9999879142530238,High,74.17,1,2018-11-20
NWB,Product D,32 / B / FtO,32,0.9999879142530238,High,74.17,1,2018-11-26
VXH,Product P,38 / A / FtO,38,0.9999878825652758,High,79.16,1,2019-03-20
OTH,Product P,38 / B / FtO,38,0.9999878825652758,High,79.16,1,2019-02-28
WHX,Product P,38 / C / FtO,38,0.9999878825652758,High,79.16,1,2019-01-23
WHX,Product P,38 / B / FtO,38,0.9999878825652758,High,79.16,1,2019-02-22
OTH,Product P,38 / B / FtO,38,0.9999878825652758,High,79.16,1,2019-03-13
OTH,Product P,38 / B / FtO,38,0.9999878825652758,High,79.16,1,2019-04-02
RJF,Product P,38 / C / FtO,38,0.9999878825652758,High,79.16,1,2018-11-26
WHX,Product P,38 / B / FtO,38,0.9999878825652758,High,79.16,1,2019-01-24
KNB,Product P,38 / A / FtO,38,0.9999878825652758,High,79.16,1,2019-01-16
AYN,Product P,38 / B / FtO,38,0.9999878825652758,High,79.16,1,2019-03-27
DAL,Product P,38 / A / 30,38,0.9999878825652758,High,79.16,1,2018-12-13
KNB,Product P,38 / B / FtO,38,0.9999878825652758,High,79.16,1,2018-12-26
RJF,Product P,38 / B / FtO,38,0.9999878825652758,High,79.16,1,2019-02-12
XEB,Product P,38 / C / FtO,38,0.9999878825652758,High,79.16,1,2019-01-24
WHX,Product P,38 / B / FtO,38,0.9999878825652758,High,79.16,1,2019-04-30
WHX,Product P,38 / C / FtO,38,0.9999878571714294,High,79.17,1,2018-12-19
WHX,Product P,38 / C / FtO,38,0.9999878571714294,High,79.17,1,2019-01-10
XEB,Product P,38 / C / FtO,38,0.9999878571714294,High,79.17,1,2019-04-30
RJK,Product P,38 / B / FtO,38,0.9999878571714294,High,79.17,1,2019-04-27
XEB,Product P,38 / B / FtO,38,0.9999878571714294,High,79.17,1,2018-12-03
OTH,Product P,38 / A / FtO,38,0.9999878571714294,High,79.17,1,2019-03-06
KNB,Product P,38 / B / FtO,38,0.9999878571714294,High,79.17,1,2019-03-27
WHX,Product P,38 / B / FtO,38,0.9999878571714294,High,79.17,1,2019-04-18
WHX,Product P,38 / B / FtO,38,0.9999878571714294,High,79.17,1,2019-03-14
WHX,Product P,38 / C / FtO,38,0.9999878571714294,High,79.17,1,2019-01-22
RJF,Product P,38 / A / FtO,38,0.9999878571714294,High,79.17,1,2019-02-05
KNB,Product P,38 / B / FtO,38,0.9999878571714294,High,79.17,1,2019-04-18
KNB,Product P,38 / B / FtO,38,0.9999878571714294,High,79.17,1,2019-03-27
KNB,Product P,38 / B / FtO,38,0.9999878571714294,High,79.17,1,2019-04-02
WHX,Product P,38 / C / FtO,38,0.9999878571714294,High,79.17,1,2019-03-15
WHX,Product P,38 / B / FtO,38,0.9999878571714294,High,79.17,1,2018-11-26
KNB,Product P,38 / B / FtO,38,0.9999878571714294,High,79.17,1,2019-03-13
WHX,Product P,38 / B / FtO,38,0.9999878571714294,High,79.17,1,2019-04-01
NSP,Product P,38 / B / FtO,38,0.9999878571714294,High,79.17,1,2018-12-13
KNB,Product P,38 / A / FtO,38,0.9999878571714294,High,79.17,1,2019-04-02
AYN,Product P,38 / B / FtO,38,0.9999878571714294,High,79.17,1,2019-03-13
XEB,Product P,38 / B / FtO,38,0.9999878571714294,High,79.17,1,2019-04-24
WHX,Product P,38 / C / FtO,38,0.9999878571714294,High,79.17,1,2019-02-18
WHX,Product P,38 / B / FtO,38,0.9999878571714294,High,79.17,1,2018-11-28
WHX,Product P,38 / B / FtO,38,0.9999878571714294,High,79.17,1,2019-01-04
RJF,Product P,38 / C / FtO,38,0.9999878571714294,High,79.17,1,2019-02-13
XEB,Product P,38 / A / FtO,38,0.9999878571714294,High,79.17,1,2019-02-03
AYN,Product P,38 / B / FtO,38,0.9999878571714294,High,79.17,1,2019-03-20
OTH,Product P,38 / B / FtO,38,0.9999878571714294,High,79.17,1,2019-04-03
XEB,Product P,38 / C / FtO,38,0.9999878571714294,High,79.17,1,2019-01-24
RJF,Product P,38 / B / FtO,38,0.9999878571714294,High,79.17,1,2019-04-05
YYI,Product P,38 / B / FtO,38,0.9999878571714294,High,79.17,1,2018-12-20
RJF,Product P,38 / A / FtO,38,0.9999878571714294,High,79.17,1,2019-04-30
OTH,Product P,38 / C / FtO,38,0.9999878571714294,High,79.17,1,2019-03-19
RJF,Product P,38 / C / FtO,38,0.9999878571714294,High,79.17,1,2019-03-05
XEB,Product P,38 / C / FtO,38,0.9999878571714294,High,79.17,1,2019-02-14
WHX,Product P,38 / A / FtO,38,0.9999878571714294,High,79.17,1,2019-04-12
WHX,Product P,38 / B / FtO,38,0.9999878571714294,High,79.17,1,2018-11-21
XEB,Product P,38 / B / 32,38,0.9999878571714294,High,79.17,1,2018-11-30
WHX,Product P,38 / C / FtO,38,0.9999878571714294,High,79.17,1,2019-04-24
CRH,Product P,38 / B / FtO,38,0.9999878571714294,High,79.17,1,2019-04-18
WHX,Product P,38 / C / FtO,38,0.9999878571714294,High,79.17,1,2019-02-13
KNB,Product P,38 / C / FtO,38,0.9999878571714294,High,79.17,1,2019-04-25
WHX,Product P,38 / B / FtO,38,0.9999878571714294,High,79.17,1,2019-01-29
NSP,Product P,38 / B / 31,38,0.9999878571714294,High,79.17,1,2019-01-15
WHX,Product P,38 / B / 32,38,0.9999878571714294,High,79.17,1,2019-02-14
CLH,Product B,33 / A / FtO,33,0.9999878463692422,High,74.25,1,2019-01-30
HZX,Product B,33 / B / FtO,33,0.9999878463692422,High,74.25,1,2019-01-17
CLH,Product B,33 / A / 34,33,0.9999878463692422,High,74.25,1,2019-01-10
LQS,Product B,33 / A / FtO,33,0.9999878463692422,High,74.25,1,2019-03-01
CLH,Product B,33 / A / FtO,33,0.9999878463692422,High,74.25,1,2019-01-24
LQS,Product B,33 / C / 30,33,0.9999878463692422,High,74.25,1,2019-01-25
LQS,Product B,33 / A / 31,33,0.9999878463692422,High,74.25,1,2019-01-18
MAG,Product B,33 / A / FtO,33,0.9999878463692422,High,74.25,1,2018-11-28
LQS,Product B,33 / B / 31,33,0.9999878463692422,High,74.25,1,2019-02-18
LQS,Product B,33 / A / FtO,33,0.9999878463692422,High,74.25,1,2019-02-25
KNB,Product H,31 / A / FtO,31,0.9999878192735373,High,74.16,1,2019-03-20
YQX,Product H,31 / A / FtO,31,0.9999878192735373,High,74.16,1,2018-11-14
ELV,Product H,31 / A / 33,31,0.9999878192735373,High,74.16,1,2019-01-04
YQX,Product H,31 / A / FtO,31,0.9999878192735373,High,74.16,1,2019-03-26
YQX,Product H,31 / A / 31,31,0.9999878192735373,High,74.16,1,2019-03-26
YQX,Product H,31 / A / 32,31,0.9999878192735373,High,74.16,1,2019-01-04
NMA,Product H,31 / B / FtO,31,0.9999878192735373,High,74.16,1,2019-02-05
QID,Product H,31 / A / FtO,31,0.9999878192735373,High,74.16,1,2018-11-19
YQX,Product H,31 / C / FtO,31,0.9999878192735373,High,74.16,1,2019-04-12
YQX,Product H,31 / C / 31,31,0.9999878192735373,High,74.16,1,2019-02-24
AYN,Product H,31 / A / FtO,31,0.9999878192735373,High,74.16,1,2018-11-23
YQX,Product H,31 / A / FtO,31,0.9999878192735373,High,74.16,1,2018-12-10
NMA,Product H,31 / A / FtO,31,0.9999878192735373,High,74.16,1,2019-03-20
YQX,Product H,31 / A / 30,31,0.9999878192735373,High,74.16,1,2018-12-20
NMA,Product H,31 / A / 29,31,0.9999878192735373,High,74.16,1,2019-03-11
YQX,Product H,31 / B / 30,31,0.9999878192735373,High,74.16,1,2019-02-14
YQX,Product H,31 / A / FtO,31,0.9999878192735373,High,74.16,1,2019-04-12
AYN,Product H,31 / A / FtO,31,0.9999877937470557,High,74.17,1,2019-04-23
YQX,Product H,31 / B / FtO,31,0.9999877937470557,High,74.17,1,2019-02-05
NWB,Product H,31 / A / FtO,31,0.9999877937470557,High,74.17,1,2019-01-15
YQX,Product H,31 / B / FtO,31,0.9999877937470557,High,74.17,1,2019-04-16
NMA,Product H,31 / B / 34,31,0.9999877937470557,High,74.17,1,2018-11-02
AZN,Product H,31 / B / FtO,31,0.9999877937470557,High,74.17,1,2018-11-30
YQX,Product H,31 / A / FtO,31,0.9999877937470557,High,74.17,1,2019-02-04
AYN,Product H,31 / A / FtO,31,0.9999877937470557,High,74.17,1,2019-03-21
AYN,Product H,31 / A / 29,31,0.9999877937470557,High,74.17,1,2019-01-25
QID,Product H,31 / A / FtO,31,0.9999877937470557,High,74.17,1,2019-04-16
QID,Product H,31 / A / 31,31,0.9999877937470557,High,74.17,1,2019-01-17
YQX,Product H,31 / B / FtO,31,0.9999877937470557,High,74.17,1,2019-02-24
YQX,Product H,31 / A / FtO,31,0.9999877937470557,High,74.17,1,2019-01-25
YQX,Product H,31 / A / FtO,31,0.9999877937470557,High,74.17,1,2019-02-14
QID,Product H,31 / B / FtO,31,0.9999877937470557,High,74.17,1,2018-12-22
NMA,Product H,31 / A / 30,31,0.9999877937470557,High,74.17,1,2019-03-15
YQX,Product H,31 / B / FtO,31,0.9999877937470557,High,74.17,1,2019-03-19
YQX,Product H,31 / B / FtO,31,0.9999877937470557,High,74.17,1,2019-03-27
QID,Product H,31 / A / 32,31,0.9999877937470557,High,74.17,1,2019-04-10
YQX,Product H,31 / C / 30,31,0.9999877937470557,High,74.17,1,2018-11-19
AYN,Product H,31 / A / FtO,31,0.9999877937470557,High,74.17,1,2019-01-10
AYN,Product H,31 / A / FtO,31,0.9999877937470557,High,74.17,1,2019-01-04
QID,Product H,31 / A / FtO,31,0.9999877937470557,High,74.17,1,2019-04-12
AYN,Product H,31 / A / FtO,31,0.9999877937470557,High,74.17,1,2019-03-12
QID,Product H,31 / C / FtO,31,0.9999877937470557,High,74.17,1,2018-11-26
QID,Product H,31 / B / FtO,31,0.9999877937470557,High,74.17,1,2019-03-15
OHR,Product H,31 / A / FtO,31,0.9999877937470557,High,74.17,1,2019-02-08
AYN,Product H,31 / B / FtO,31,0.9999877937470557,High,74.17,1,2019-02-05
NWB,Product H,31 / A / FtO,31,0.9999877937470557,High,74.17,1,2018-12-21
QID,Product H,31 / A / FtO,31,0.9999877937470557,High,74.17,1,2019-03-21
QID,Product H,31 / B / FtO,31,0.9999877937470557,High,74.17,1,2019-02-19
AYN,Product H,31 / B / FtO,31,0.9999877937470557,High,74.17,1,2018-11-14
QID,Product H,31 / B / FtO,31,0.9999877937470557,High,74.17,1,2019-03-06
YQX,Product H,31 / A / FtO,31,0.9999877937470557,High,74.17,1,2019-03-11
QID,Product H,31 / A / FtO,31,0.9999877937470557,High,74.17,1,2019-01-10
OHR,Product H,31 / B / FtO,31,0.9999877937470557,High,74.17,1,2018-11-10
EYV,Product H,31 / A / FtO,31,0.9999877937470557,High,74.17,1,2019-01-16
YQX,Product H,31 / B / FtO,31,0.9999877937470557,High,74.17,1,2018-12-14
ELV,Product H,31 / A / FtO,31,0.9999877937470557,High,74.17,1,2019-01-10
QID,Product H,31 / A / FtO,31,0.9999877937470557,High,74.17,1,2019-02-15
YQX,Product H,31 / B / 29,31,0.9999877937470557,High,74.17,1,2018-11-26
YQX,Product H,31 / A / 31,31,0.9999877937470557,High,74.17,1,2019-04-09
AYN,Product H,31 / A / FtO,31,0.9999877937470557,High,74.17,1,2019-04-03
KNB,Product H,31 / A / FtO,31,0.9999877937470557,High,74.17,1,2018-11-05
KNB,Product H,31 / A / 31,31,0.9999877937470557,High,74.17,1,2018-11-27
YQX,Product H,31 / A / 31,31,0.9999877937470557,High,74.17,1,2019-03-11
YQX,Product H,31 / A / FtO,31,0.9999877937470557,High,74.17,1,2018-11-23
QID,Product H,31 / A / 31,31,0.9999877937470557,High,74.17,1,2019-03-01
NMA,Product H,31 / A / FtO,31,0.9999877937470557,High,74.17,1,2019-04-01
ELV,Product H,31 / B / FtO,31,0.9999877937470557,High,74.17,1,2018-12-20
YQX,Product H,31 / A / FtO,31,0.9999877937470557,High,74.17,1,2018-11-19
KNB,Product H,31 / A / FtO,31,0.9999877937470557,High,74.17,1,2019-04-17
UQJ,Product H,31 / A / 30,31,0.9999877937470557,High,74.17,1,2019-01-04
FQD,Product H,31 / A / FtO,31,0.9999877937470557,High,74.17,1,2019-03-20
YQX,Product H,31 / A / 32,31,0.9999877937470557,High,74.17,1,2019-01-09
AYN,Product H,31 / C / 31,31,0.9999877937470557,High,74.17,1,2018-11-12
MTW,Product C,33 / A / FtO,33,0.9999877141372001,High,74.25,1,2019-01-21
LQS,Product C,33 / C / FtO,33,0.9999877141372001,High,74.25,1,2019-02-22
LQS,Product C,33 / C / FtO,33,0.9999877141372001,High,74.25,1,2019-03-20
LQS,Product C,33 / A / FtO,33,0.9999877141372001,High,74.25,1,2019-02-22
LQS,Product B,36 / A / FtO,36,0.999987658828706,High,75.56,1,2018-11-14
CLH,Product D,33 / B / FtO,33,0.9999875804664854,High,74.25,1,2018-11-23
WHX,Product P,28 / A / FtO,28,0.999987549118519,High,74.17,1,2018-11-14
RJF,Product P,28 / A / FtO,28,0.999987549118519,High,74.17,1,2018-11-14
WHX,Product P,28 / B / FtO,28,0.999987549118519,High,74.17,1,2018-11-05
WHX,Product P,28 / A / FtO,28,0.999987549118519,High,74.17,1,2018-11-02
XEB,Product P,28 / B / FtO,28,0.999987549118519,High,74.17,1,2019-01-10
LQS,Product C,40 / B / FtO,40,0.9999875316237286,High,77.1,1,2019-01-22
XEB,Product D,33 / A / 32,33,0.9999875303590682,High,74.16,1,2019-03-26
OHR,Product D,33 / B / FtO,33,0.9999875303590682,High,74.16,1,2018-12-12
NMA,Product D,33 / B / FtO,33,0.9999875303590682,High,74.16,1,2019-04-09
WHX,Product D,33 / A / FtO,33,0.9999875303590682,High,74.16,1,2018-11-15
WHX,Product D,33 / B / FtO,33,0.9999875303590682,High,74.16,1,2019-03-12
XEB,Product D,33 / A / FtO,33,0.9999875303590682,High,74.16,1,2018-11-06
WHX,Product D,33 / B / FtO,33,0.9999875303590682,High,74.16,1,2019-04-12
OHR,Product D,33 / B / FtO,33,0.9999875303590682,High,74.16,1,2018-11-05
WHX,Product D,33 / A / FtO,33,0.9999875303590682,High,74.16,1,2019-04-12
NMA,Product D,33 / A / FtO,33,0.9999875303590682,High,74.16,1,2019-03-25
WHX,Product D,33 / B / FtO,33,0.9999875303590682,High,74.16,1,2019-04-02
WHX,Product D,33 / B / FtO,33,0.9999875303590682,High,74.16,1,2019-02-05
WHX,Product D,33 / A / FtO,33,0.9999875303590682,High,74.16,1,2018-11-22
WHX,Product D,33 / B / FtO,33,0.9999875303590682,High,74.16,1,2018-11-13
NWB,Product D,33 / A / FtO,33,0.9999875303590682,High,74.16,1,2018-11-06
NMA,Product D,33 / A / FtO,33,0.9999875303590682,High,74.16,1,2019-03-07
WHX,Product D,33 / B / FtO,33,0.9999875303590682,High,74.16,1,2018-12-19
WHX,Product D,33 / A / FtO,33,0.9999875303590682,High,74.16,1,2019-03-12
WHX,Product D,33 / B / FtO,33,0.9999875303590682,High,74.16,1,2019-02-24
INU,Product D,33 / C / FtO,33,0.9999875303590682,High,74.16,1,2019-04-01
MTW,Product C,32 / B / FtO,32,0.9999875230319065,High,73.5,1,2019-02-06
WHX,Product D,33 / A / FtO,33,0.9999875042271319,High,74.17,1,2018-11-22
XEB,Product D,33 / A / 31,33,0.9999875042271319,High,74.17,1,2018-11-10
WHX,Product D,33 / C / FtO,33,0.9999875042271319,High,74.17,1,2018-11-05
TSH,Product D,33 / B / FtO,33,0.9999875042271319,High,74.17,1,2018-12-24
WHX,Product D,33 / B / 32,33,0.9999875042271319,High,74.17,1,2019-04-09
WHX,Product D,33 / B / FtO,33,0.9999875042271319,High,74.17,1,2018-12-12
WHX,Product D,33 / B / FtO,33,0.9999875042271319,High,74.17,1,2018-11-05
WHX,Product D,33 / B / FtO,33,0.9999875042271319,High,74.17,1,2018-11-13
NMA,Product D,33 / A / FtO,33,0.9999875042271319,High,74.17,1,2019-02-24
TSH,Product D,33 / A / FtO,33,0.9999875042271319,High,74.17,1,2018-12-24
OTH,Product D,33 / B / FtO,33,0.9999875042271319,High,74.17,1,2019-04-17
OTH,Product D,33 / C / FtO,33,0.9999875042271319,High,74.17,1,2019-04-12
OTH,Product D,33 / B / FtO,33,0.9999875042271319,High,74.17,1,2019-04-25
INU,Product D,33 / B / FtO,33,0.9999875042271319,High,74.17,1,2019-02-26
WHX,Product D,33 / A / FtO,33,0.9999875042271319,High,74.17,1,2018-12-10
WHX,Product D,33 / B / FtO,33,0.9999875042271319,High,74.17,1,2018-11-05
NWB,Product D,33 / A / 30,33,0.9999875042271319,High,74.17,1,2019-04-09
TSH,Product D,33 / B / FtO,33,0.9999875042271319,High,74.17,1,2018-11-02
WHX,Product D,33 / B / FtO,33,0.9999875042271319,High,74.17,1,2019-03-12
NMA,Product D,33 / C / FtO,33,0.9999875042271319,High,74.17,1,2019-03-06
OTH,Product D,33 / B / FtO,33,0.9999875042271319,High,74.17,1,2019-04-10
WHX,Product D,33 / B / FtO,33,0.9999875042271319,High,74.17,1,2019-03-14
TSH,Product D,33 / B / FtO,33,0.9999875042271319,High,74.17,1,2018-12-12
WHX,Product D,33 / B / FtO,33,0.9999875042271319,High,74.17,1,2019-04-30
INU,Product D,33 / B / FtO,33,0.9999875042271319,High,74.17,1,2019-04-26
OTH,Product D,33 / A / FtO,33,0.9999875042271319,High,74.17,1,2019-04-16
WHX,Product D,33 / C / FtO,33,0.9999875042271319,High,74.17,1,2019-01-24
INU,Product D,33 / C / FtO,33,0.9999875042271319,High,74.17,1,2019-04-09
WHX,Product D,33 / B / FtO,33,0.9999875042271319,High,74.17,1,2019-03-01
WHX,Product D,33 / A / FtO,33,0.9999875042271319,High,74.17,1,2019-03-06
INU,Product D,33 / A / FtO,33,0.9999875042271319,High,74.17,1,2019-02-26
UQJ,Product A,34 / C / 28,34,0.9999874929790182,High,74.17,1,2019-01-21
UQJ,Product A,34 / A / 32,34,0.9999874929790182,High,74.17,1,2019-01-15
UQJ,Product A,34 / A / 32,34,0.9999874929790182,High,74.17,1,2019-02-05
OTH,Product P,40 / B / FtO,40,0.999987471464346,High,79.16,1,2019-03-13
WHX,Product P,40 / C / FtO,40,0.999987471464346,High,79.16,1,2019-04-09
RJF,Product P,40 / B / FtO,40,0.999987471464346,High,79.16,1,2019-04-12
RJK,Product P,40 / C / FtO,40,0.999987471464346,High,79.16,1,2019-04-24
CRH,Product P,40 / A / FtO,40,0.999987471464346,High,79.16,1,2019-04-03
RJK,Product P,40 / C / FtO,40,0.999987471464346,High,79.16,1,2019-04-12
RJF,Product P,40 / C / FtO,40,0.999987471464346,High,79.16,1,2019-03-15
WHX,Product P,40 / A / FtO,40,0.999987471464346,High,79.16,1,2019-01-29
